Fecha;Total;Personales;Tarjetas;Adelantos;Hipotecarios;Prendarios;Otros;Documentos
2006-03-31;2617;0;41;186;87;17;378;1908
2006-04-03;2620;0;42;182;87;17;374;1918
2006-04-04;2623;0;40;188;87;17;373;1918
2006-04-05;2625;0;40;188;87;17;373;1920
2006-04-06;2627;0;39;189;87;17;380;1915
2006-04-07;2660;0;39;189;87;17;394;1934
2006-04-10;2665;0;39;194;87;16;396;1933
2006-04-11;2685;0;38;195;88;16;396;1952
2006-04-12;2687;0;35;195;88;16;397;1956
2006-04-17;2717;0;35;197;88;16;402;1979
2006-04-18;2746;0;35;196;88;16;408;2003
2006-04-19;2751;0;36;197;88;16;407;2007
2006-04-20;2795;0;35;196;88;16;424;2036
2006-04-21;2808;0;36;195;88;20;426;2043
2006-04-24;2836;0;37;195;88;20;425;2071
2006-04-25;2850;0;37;195;88;20;417;2093
2006-04-26;2848;0;37;193;89;20;423;2086
2006-04-27;2861;0;38;194;89;20;427;2093
2006-04-28;2892;0;38;179;91;23;439;2122
2006-05-02;2874;0;39;179;89;20;429;2118
2006-05-03;2864;0;38;179;89;20;427;2111
2006-05-04;2867;0;38;179;89;20;428;2113
2006-05-05;2873;0;38;178;89;22;430;2116
2006-05-08;2896;0;38;178;89;22;433;2136
2006-05-09;2891;0;38;180;89;22;433;2129
2006-05-10;2898;0;37;180;89;22;434;2136
2006-05-11;2897;0;35;181;89;22;429;2141
2006-05-12;2940;0;35;180;89;22;438;2176
2006-05-15;2949;0;36;180;89;22;434;2188
2006-05-16;2975;0;37;190;89;23;433;2203
2006-05-17;2985;0;37;190;89;25;439;2205
2006-05-18;2987;0;37;188;89;25;436;2212
2006-05-19;2999;0;37;189;89;25;438;2221
2006-05-22;3011;0;38;196;89;25;438;2225
2006-05-23;2999;0;38;195;89;25;434;2218
2006-05-24;3006;0;39;197;88;25;438;2219
2006-05-26;3028;0;40;196;89;25;441;2237
2006-05-29;3033;0;41;197;89;27;437;2242
2006-05-30;2999;0;42;192;89;27;429;2220
2006-05-31;3015;0;42;196;89;29;434;2225
2006-06-01;3009;0;43;196;89;29;424;2228
2006-06-02;3032;0;43;201;89;29;425;2245
2006-06-05;3032;0;43;193;89;29;427;2251
2006-06-06;3036;0;42;193;89;29;426;2257
2006-06-07;3031;0;42;190;89;29;427;2254
2006-06-08;3051;0;42;195;89;29;428;2268
2006-06-09;3049;0;42;194;89;29;429;2266
2006-06-12;3038;0;43;195;89;29;410;2272
2006-06-13;3066;0;41;195;89;29;422;2290
2006-06-14;3063;0;40;196;88;29;427;2283
2006-06-15;3082;0;38;195;88;29;431;2301
2006-06-16;3088;0;38;196;88;28;426;2312
2006-06-20;3092;0;38;196;88;28;429;2313
2006-06-21;3088;0;38;196;88;28;429;2309
2006-06-22;3099;0;39;198;88;30;424;2320
2006-06-23;3114;0;39;197;88;30;433;2327
2006-06-26;3120;0;40;198;88;30;438;2326
2006-06-27;3130;0;41;198;87;30;440;2334
2006-06-28;3126;0;41;198;87;30;440;2330
2006-06-29;3152;0;42;198;87;30;441;2354
2006-06-30;3144;0;41;198;88;32;422;2363
2006-07-03;3145;0;42;198;88;31;419;2367
2006-07-04;3140;0;40;201;88;31;418;2362
2006-07-05;3154;0;40;201;88;31;420;2374
2006-07-06;3151;0;40;197;88;31;419;2376
2006-07-07;3158;0;40;197;88;31;417;2385
2006-07-10;3148;0;40;187;88;31;418;2384
2006-07-11;3170;0;38;192;88;31;416;2405
2006-07-12;3176;0;37;192;88;31;410;2418
2006-07-13;3183;0;35;192;88;31;414;2423
2006-07-14;3182;0;34;191;88;31;413;2425
2006-07-17;3192;0;35;192;88;31;412;2434
2006-07-18;3193;0;34;192;88;31;411;2437
2006-07-19;3194;0;35;192;88;31;412;2436
2006-07-20;3200;0;35;197;88;31;407;2442
2006-07-21;3219;0;36;197;88;31;423;2444
2006-07-24;3239;0;37;197;88;31;425;2461
2006-07-25;3244;0;38;195;88;32;427;2464
2006-07-26;3253;0;38;195;88;32;428;2472
2006-07-27;3262;0;39;194;88;33;429;2479
2006-07-28;3277;0;40;194;89;33;433;2488
2006-07-31;3267;0;37;195;90;33;431;2481
2006-08-01;3269;0;40;196;89;34;427;2483
2006-08-02;3258;0;37;196;90;34;429;2472
2006-08-03;3278;0;37;197;90;34;430;2490
2006-08-04;3283;0;37;196;91;34;433;2492
2006-08-07;3284;0;37;197;91;34;434;2491
2006-08-08;3306;0;36;198;91;34;453;2494
2006-08-09;3315;0;35;198;91;34;455;2502
2006-08-10;3321;0;34;198;91;34;460;2504
2006-08-11;3323;0;34;198;90;34;460;2507
2006-08-14;3322;0;34;186;90;34;456;2522
2006-08-15;3323;0;34;187;90;34;451;2527
2006-08-16;3312;0;35;187;90;34;452;2514
2006-08-17;3325;0;36;188;90;34;453;2524
2006-08-18;3321;0;36;189;90;34;445;2527
2006-08-22;3323;0;37;182;91;34;448;2531
2006-08-23;3340;0;37;184;91;34;449;2545
2006-08-24;3345;0;38;183;91;34;453;2546
2006-08-25;3360;0;39;183;91;34;455;2558
2006-08-28;3371;0;40;182;90;34;469;2556
2006-08-29;3362;0;40;177;90;34;471;2550
2006-08-30;3366;0;40;181;90;36;471;2548
2006-08-31;3364;0;40;180;89;35;469;2551
2006-09-01;3381;0;41;178;93;36;469;2564
2006-09-04;3372;0;40;178;93;36;465;2560
2006-09-05;3387;0;39;180;92;36;469;2571
2006-09-06;3383;0;39;180;92;35;467;2570
2006-09-07;3398;0;39;183;92;35;471;2578
2006-09-08;3382;0;38;183;92;35;471;2563
2006-09-11;3406;0;39;183;92;35;480;2577
2006-09-12;3405;0;38;183;92;35;481;2576
2006-09-13;3442;0;37;189;92;35;491;2598
2006-09-14;3435;0;35;182;92;35;500;2591
2006-09-15;3457;0;35;190;92;35;499;2606
2006-09-18;3453;0;35;190;92;35;499;2602
2006-09-19;3435;0;35;190;92;36;482;2600
2006-09-20;3436;0;35;190;92;36;479;2604
2006-09-21;3451;0;36;190;92;36;485;2612
2006-09-22;3459;0;37;190;92;36;485;2619
2006-09-25;3469;0;38;190;92;36;484;2629
2006-09-26;3486;0;38;193;92;36;490;2637
2006-09-27;3480;0;39;190;92;36;498;2625
2006-09-28;3481;0;40;190;92;36;500;2623
2006-09-29;3498;0;39;190;92;36;513;2628
2006-10-02;3494;0;41;189;92;36;508;2628
2006-10-03;3492;0;39;183;91;36;519;2624
2006-10-04;3501;0;39;183;91;36;520;2632
2006-10-05;3508;0;39;183;92;36;520;2638
2006-10-06;3502;0;40;188;91;37;509;2637
2006-10-09;3508;0;40;188;92;36;509;2643
2006-10-10;3521;0;39;188;92;36;506;2660
2006-10-11;3515;0;38;182;92;36;505;2662
2006-10-12;3513;0;37;182;92;36;507;2659
2006-10-13;3526;0;36;182;92;36;508;2672
2006-10-17;3533;0;37;181;92;36;509;2678
2006-10-18;3546;0;38;182;92;36;509;2689
2006-10-19;3545;0;38;183;92;36;508;2688
2006-10-20;3564;0;39;183;92;36;515;2699
2006-10-23;3568;0;40;183;92;36;515;2702
2006-10-24;3585;0;40;182;92;36;518;2717
2006-10-25;3603;0;41;182;92;36;528;2724
2006-10-26;3610;0;41;182;92;36;529;2730
2006-10-27;3607;0;42;183;92;36;528;2726
2006-10-30;3611;0;43;182;90;36;529;2731
2006-10-31;3576;0;43;182;90;36;501;2724
2006-11-01;3588;0;42;185;90;36;507;2728
2006-11-02;3586;0;42;187;90;36;507;2724
2006-11-03;3612;0;41;192;90;36;514;2739
2006-11-07;3632;0;41;192;91;36;521;2751
2006-11-08;3618;0;40;192;91;36;526;2733
2006-11-09;3618;0;37;193;90;36;526;2736
2006-11-10;3645;0;37;192;90;36;533;2757
2006-11-13;3628;0;38;191;90;36;534;2739
2006-11-14;3624;0;38;191;90;37;541;2727
2006-11-15;3631;0;39;192;90;37;546;2727
2006-11-16;3631;0;39;191;90;36;545;2730
2006-11-17;3643;0;40;188;90;36;546;2743
2006-11-20;3653;0;41;188;90;36;546;2752
2006-11-21;3654;0;41;192;90;36;548;2747
2006-11-22;3666;0;41;191;90;36;549;2759
2006-11-23;3669;0;41;191;90;36;549;2762
2006-11-24;3653;0;42;192;90;36;543;2750
2006-11-27;3667;0;42;191;90;37;555;2752
2006-11-28;3664;0;42;187;90;37;552;2756
2006-11-29;3665;0;42;187;90;37;549;2760
2006-11-30;3655;0;41;175;90;37;543;2769
2006-12-01;3678;0;43;186;91;37;546;2775
2006-12-04;3681;0;44;176;91;37;544;2789
2006-12-05;3654;0;42;174;91;37;555;2755
2006-12-06;3630;0;41;173;91;37;550;2738
2006-12-07;3653;0;41;173;92;37;550;2760
2006-12-11;3661;0;42;174;92;37;537;2779
2006-12-12;3652;0;42;172;92;37;548;2761
2006-12-13;3638;0;40;173;92;37;546;2750
2006-12-14;3628;0;40;173;92;37;524;2762
2006-12-15;3649;0;37;175;92;37;529;2779
2006-12-18;3661;0;38;180;92;37;529;2785
2006-12-19;3671;0;38;180;92;37;525;2799
2006-12-20;3682;0;37;175;92;37;534;2807
2006-12-21;3713;0;37;174;92;37;529;2844
2006-12-22;3713;0;38;174;92;37;525;2847
2006-12-26;3699;0;38;173;92;37;526;2833
2006-12-27;3688;0;38;176;92;37;527;2818
2006-12-28;3707;0;38;175;89;37;533;2835
2006-12-29;3677;0;38;175;91;37;518;2818
2007-01-02;3674;0;39;175;91;37;423;2909
2007-01-03;3670;0;39;175;91;37;423;2905
2007-01-04;3696;0;37;170;91;37;435;2926
2007-01-05;3706;0;38;171;91;37;436;2933
2007-01-08;3707;0;39;167;91;37;437;2936
2007-01-09;3712;0;40;167;91;37;437;2940
2007-01-10;3726;0;39;167;91;37;437;2955
2007-01-11;3737;0;39;167;92;37;436;2966
2007-01-12;3752;0;39;168;92;37;437;2979
2007-01-15;3753;0;40;168;92;37;436;2980
2007-01-16;3763;0;41;167;92;37;435;2991
2007-01-17;3750;0;43;168;92;37;426;2984
2007-01-18;3756;0;44;168;92;37;431;2984
2007-01-19;3764;0;45;168;92;37;443;2979
2007-01-22;3774;0;47;169;92;37;445;2984
2007-01-23;3773;0;48;168;92;37;453;2975
2007-01-24;3797;0;50;167;92;37;454;2997
2007-01-25;3787;0;51;167;92;37;452;2988
2007-01-26;3798;0;53;167;92;37;454;2995
2007-01-29;3811;0;54;165;100;37;454;3001
2007-01-30;3816;0;57;165;100;37;456;3001
2007-01-31;3827;0;58;165;100;37;461;3006
2007-02-01;3826;0;59;164;100;37;433;3033
2007-02-02;3840;0;60;165;101;37;434;3043
2007-02-05;3856;0;60;165;100;37;436;3058
2007-02-06;3875;0;59;164;101;37;437;3077
2007-02-07;3883;0;60;164;101;37;432;3089
2007-02-08;3878;0;60;163;101;37;430;3087
2007-02-09;3879;0;61;163;101;37;430;3087
2007-02-12;3875;0;62;161;101;37;432;3082
2007-02-13;3882;0;60;165;101;37;432;3087
2007-02-14;3901;0;58;165;101;37;445;3095
2007-02-15;3910;0;56;166;100;37;451;3100
2007-02-16;3883;0;56;161;102;37;432;3095
2007-02-19;3877;0;56;161;102;37;432;3089
2007-02-20;3883;0;56;161;102;37;434;3093
2007-02-21;3889;0;56;156;102;37;438;3100
2007-02-22;3899;0;56;154;96;37;444;3112
2007-02-23;3897;0;57;150;96;36;441;3117
2007-02-26;3896;0;58;149;96;36;441;3116
2007-02-27;3905;0;59;154;96;36;438;3122
2007-02-28;3898;0;58;145;95;36;433;3131
2007-03-01;3932;0;60;152;96;36;430;3158
2007-03-02;3939;0;61;147;96;36;433;3166
2007-03-05;3929;0;60;147;96;36;433;3157
2007-03-06;3934;0;58;146;96;36;434;3164
2007-03-07;3950;0;57;146;96;36;442;3173
2007-03-08;3953;0;56;146;96;36;451;3168
2007-03-09;3968;0;57;147;96;37;450;3181
2007-03-12;3972;0;57;147;96;37;451;3184
2007-03-13;3966;0;54;147;95;37;457;3176
2007-03-14;3965;0;53;152;97;37;447;3179
2007-03-15;3974;0;50;152;97;37;453;3185
2007-03-16;3978;0;49;152;97;37;454;3189
2007-03-19;3962;0;50;152;97;37;453;3173
2007-03-20;3984;0;49;152;97;37;455;3194
2007-03-21;3968;0;49;148;97;37;450;3187
2007-03-22;3997;0;49;151;97;37;452;3211
2007-03-23;4010;0;51;152;97;37;455;3218
2007-03-26;4017;0;51;152;99;37;459;3219
2007-03-27;4010;0;52;153;99;37;449;3220
2007-03-28;4024;0;52;154;99;37;450;3232
2007-03-29;4047;0;53;153;100;37;452;3252
2007-03-30;4051;0;53;153;101;38;443;3263
2007-04-03;4042;0;54;152;101;37;433;3265
2007-04-04;4059;0;52;151;101;37;438;3280
2007-04-09;4067;0;53;151;101;37;440;3285
2007-04-10;4072;0;54;151;101;37;439;3290
2007-04-11;4093;0;54;153;101;37;436;3312
2007-04-12;4092;0;53;153;101;37;445;3303
2007-04-13;4098;0;53;153;101;37;450;3304
2007-04-16;4093;0;52;153;101;37;448;3302
2007-04-17;4091;0;51;153;101;37;448;3301
2007-04-18;4082;0;51;152;101;37;448;3293
2007-04-19;4096;0;51;154;101;37;449;3304
2007-04-20;4110;0;53;150;101;37;450;3319
2007-04-23;4113;0;53;148;101;37;447;3327
2007-04-24;4116;0;53;148;101;37;448;3329
2007-04-25;4143;0;53;148;101;37;456;3348
2007-04-26;4143;0;54;148;101;37;448;3355
2007-04-27;4147;0;55;144;101;37;445;3365
2007-04-30;4146;0;54;147;101;38;438;3368
2007-05-02;4151;0;54;146;101;38;421;3391
2007-05-03;4142;0;54;146;101;38;422;3381
2007-05-04;4146;0;53;146;101;38;422;3386
2007-05-07;4155;0;52;145;101;38;425;3394
2007-05-08;4134;0;51;149;101;38;413;3382
2007-05-09;4153;0;50;150;101;38;409;3405
2007-05-10;4177;0;49;150;101;38;412;3427
2007-05-11;4180;0;48;147;101;38;414;3432
2007-05-14;4180;0;48;147;101;38;413;3433
2007-05-15;4177;0;49;148;101;38;414;3427
2007-05-16;4193;0;49;147;101;39;422;3435
2007-05-17;4199;0;50;146;101;39;422;3441
2007-05-18;4199;0;51;147;101;38;421;3441
2007-05-21;4216;0;53;143;101;38;424;3457
2007-05-22;4207;0;54;143;101;39;422;3448
2007-05-23;4202;0;54;141;101;39;423;3444
2007-05-24;4204;0;55;141;101;39;421;3447
2007-05-28;4203;0;56;140;101;38;428;3440
2007-05-29;4207;0;57;140;101;38;426;3445
2007-05-30;4231;0;59;139;101;38;426;3468
2007-05-31;4239;0;58;139;103;39;449;3451
2007-06-01;4241;0;60;141;103;39;431;3467
2007-06-04;4228;0;60;141;104;39;431;3453
2007-06-05;4232;0;59;145;103;39;430;3456
2007-06-06;4214;0;58;145;103;39;431;3438
2007-06-07;4202;0;58;144;103;39;431;3427
2007-06-08;4208;0;58;143;103;39;430;3435
2007-06-11;4206;0;57;143;103;39;428;3436
2007-06-12;4221;0;57;143;103;39;426;3453
2007-06-13;4230;0;54;145;103;39;424;3465
2007-06-14;4225;0;51;145;103;39;424;3463
2007-06-15;4234;0;51;148;101;40;428;3466
2007-06-19;4213;0;51;146;101;39;420;3456
2007-06-20;4205;0;52;147;102;39;421;3444
2007-06-21;4213;0;52;147;102;39;422;3451
2007-06-22;4240;0;52;147;102;40;422;3477
2007-06-25;4238;0;54;146;102;40;420;3476
2007-06-26;4236;0;54;143;106;39;415;3479
2007-06-27;4240;0;54;143;106;40;418;3479
2007-06-28;4259;0;55;142;108;40;420;3494
2007-06-29;4286;0;54;143;108;40;429;3512
2007-07-02;4295;0;56;145;108;40;418;3528
2007-07-03;4308;0;55;146;108;40;424;3535
2007-07-04;4302;0;53;145;108;40;427;3529
2007-07-05;4324;0;53;147;108;40;423;3553
2007-07-06;4342;0;53;143;108;40;433;3565
2007-07-10;4343;0;52;143;107;40;434;3567
2007-07-11;4350;0;51;140;112;41;438;3568
2007-07-12;4364;0;50;139;112;41;433;3589
2007-07-13;4372;0;48;139;112;41;434;3598
2007-07-16;4417;0;48;140;112;41;439;3637
2007-07-17;4405;0;49;141;112;41;443;3619
2007-07-18;4399;0;49;141;112;41;447;3609
2007-07-19;4408;0;50;142;112;41;448;3615
2007-07-20;4428;0;51;144;112;41;450;3630
2007-07-23;4421;0;51;142;112;41;450;3625
2007-07-24;4418;0;53;142;112;41;451;3619
2007-07-25;4420;0;53;142;111;41;461;3612
2007-07-26;4444;0;54;141;112;41;463;3633
2007-07-27;4449;0;55;142;112;41;463;3636
2007-07-30;4477;0;55;141;112;41;465;3663
2007-07-31;4491;0;56;139;113;40;453;3690
2007-08-01;4509;0;56;140;114;41;455;3703
2007-08-02;4529;0;55;140;118;41;459;3716
2007-08-03;4540;0;55;141;118;41;460;3725
2007-08-06;4552;0;56;141;118;41;460;3736
2007-08-07;4525;0;54;141;118;41;463;3708
2007-08-08;4525;0;52;141;118;41;462;3711
2007-08-09;4563;0;51;141;118;41;467;3745
2007-08-10;4572;0;51;140;118;43;463;3757
2007-08-13;4574;0;52;140;118;40;467;3757
2007-08-14;4584;0;53;141;118;39;465;3768
2007-08-15;4603;0;53;141;117;41;477;3774
2007-08-16;4626;0;54;142;117;41;484;3788
2007-08-17;4634;0;54;142;117;42;485;3794
2007-08-21;4651;0;55;142;117;42;489;3806
2007-08-22;4657;0;57;144;116;43;489;3808
2007-08-23;4649;0;57;144;116;44;488;3800
2007-08-24;4642;0;58;144;116;45;494;3785
2007-08-27;4630;0;59;144;116;45;477;3789
2007-08-28;4627;0;60;143;116;45;475;3788
2007-08-29;4643;0;61;144;117;45;476;3800
2007-08-30;4663;0;62;142;122;46;471;3820
2007-08-31;4719;0;61;142;122;43;477;3874
2007-09-03;4739;0;61;141;122;46;493;3876
2007-09-04;4740;0;60;141;122;46;490;3881
2007-09-05;4741;0;58;141;123;46;493;3880
2007-09-06;4754;0;58;143;123;46;496;3888
2007-09-07;4770;0;59;146;123;47;503;3892
2007-09-10;4766;0;58;147;124;46;504;3887
2007-09-11;4764;0;56;148;125;46;502;3887
2007-09-12;4779;0;52;148;125;46;508;3900
2007-09-13;4824;0;52;149;125;46;520;3932
2007-09-14;4853;0;52;146;125;47;520;3963
2007-09-17;4839;0;52;145;125;47;521;3949
2007-09-18;4859;0;54;147;125;46;520;3967
2007-09-19;4860;0;54;149;125;46;517;3969
2007-09-20;4895;0;54;150;126;46;534;3985
2007-09-21;4893;0;56;151;127;47;532;3980
2007-09-24;4913;0;57;150;126;47;540;3993
2007-09-25;4889;0;58;151;126;47;545;3962
2007-09-26;4900;0;59;148;125;44;551;3973
2007-09-27;4903;0;60;149;125;44;543;3982
2007-09-28;4906;0;59;142;125;44;527;4009
2007-10-01;4927;0;61;141;126;44;521;4034
2007-10-02;4951;0;61;142;126;44;529;4049
2007-10-03;4954;0;60;141;126;44;530;4053
2007-10-04;4960;0;60;141;126;44;529;4060
2007-10-05;4958;0;60;141;126;44;532;4055
2007-10-08;4957;0;61;141;126;45;533;4051
2007-10-09;4931;0;59;141;126;45;533;4027
2007-10-10;4942;0;56;140;126;45;533;4042
2007-10-11;4964;0;56;140;126;45;535;4062
2007-10-12;4986;0;56;140;127;45;535;4083
2007-10-16;4975;0;57;142;127;45;530;4074
2007-10-17;4974;0;60;142;127;45;521;4079
2007-10-18;4968;0;61;142;127;45;517;4076
2007-10-19;4961;0;62;142;127;45;519;4066
2007-10-22;4964;0;64;142;127;45;519;4067
2007-10-23;4972;0;65;141;127;45;523;4071
2007-10-24;4970;0;65;141;127;45;523;4069
2007-10-25;4978;0;65;141;127;45;526;4074
2007-10-26;4989;0;66;141;127;46;528;4081
2007-10-29;4999;0;67;143;127;45;527;4090
2007-10-30;5012;0;68;147;127;45;529;4096
2007-10-31;5015;0;69;145;127;46;527;4101
2007-11-01;5037;0;69;145;131;46;527;4119
2007-11-02;5040;0;70;145;130;46;525;4124
2007-11-05;5040;0;69;142;131;46;527;4125
2007-11-07;5035;0;66;142;131;46;525;4125
2007-11-08;5056;0;66;142;132;46;519;4151
2007-11-09;5054;0;66;143;133;45;524;4143
2007-11-12;5045;0;65;142;133;45;524;4136
2007-11-13;5056;0;62;142;133;46;522;4151
2007-11-14;5051;0;58;142;133;46;523;4149
2007-11-15;5016;0;60;141;133;46;524;4112
2007-11-16;5047;0;57;150;134;46;524;4136
2007-11-19;5073;0;57;149;134;46;522;4165
2007-11-20;5086;0;57;149;134;47;522;4177
2007-11-21;5088;0;57;145;134;47;524;4181
2007-11-22;5095;0;57;145;133;47;526;4187
2007-11-23;5106;0;58;145;135;47;528;4193
2007-11-26;5118;0;58;144;135;47;532;4202
2007-11-27;5105;0;58;143;135;47;532;4190
2007-11-28;5115;0;59;143;135;47;535;4196
2007-11-29;5083;0;60;143;135;47;535;4163
2007-11-30;5086;0;59;137;135;47;527;4181
2007-12-03;5086;0;60;143;136;47;539;4161
2007-12-04;5095;0;58;141;136;47;539;4174
2007-12-05;5112;0;57;141;137;47;543;4187
2007-12-06;5111;0;57;146;137;47;542;4182
2007-12-07;5121;0;57;146;137;47;542;4192
2007-12-10;5119;0;57;146;138;47;543;4188
2007-12-11;5121;0;55;144;139;47;544;4192
2007-12-12;5175;0;54;139;140;47;544;4251
2007-12-13;5194;0;53;140;140;47;554;4260
2007-12-14;5191;0;52;140;141;48;541;4269
2007-12-17;5188;0;52;140;140;48;544;4264
2007-12-18;5194;0;52;140;139;48;544;4271
2007-12-19;5208;0;52;141;139;48;543;4285
2007-12-20;5234;0;53;141;139;48;545;4308
2007-12-21;5228;0;54;141;138;49;543;4303
2007-12-26;5232;0;55;138;138;49;548;4304
2007-12-27;5270;0;54;139;139;50;548;4340
2007-12-28;5189;0;55;139;144;51;522;4278
2008-01-02;5254;0;56;141;144;51;534;4328
2008-01-03;5251;0;56;141;143;51;534;4326
2008-01-04;5259;0;56;140;143;51;540;4329
2008-01-07;5280;0;57;140;144;51;539;4349
2008-01-08;5289;0;56;142;146;51;535;4359
2008-01-09;5273;0;56;142;146;51;535;4343
2008-01-10;5328;0;56;148;147;51;544;4382
2008-01-11;5319;0;56;148;147;51;547;4370
2008-01-14;5343;0;58;147;147;51;542;4398
2008-01-15;5361;0;59;149;147;51;543;4412
2008-01-16;5355;0;60;149;147;51;540;4408
2008-01-17;5375;0;63;150;147;51;542;4422
2008-01-18;5386;0;65;150;147;51;548;4425
2008-01-21;5399;0;67;150;147;52;558;4425
2008-01-22;5437;0;70;151;147;52;558;4459
2008-01-23;5404;0;71;149;147;52;554;4431
2008-01-24;5434;0;73;148;148;52;560;4453
2008-01-25;5436;0;75;150;148;52;558;4453
2008-01-28;5422;0;77;138;148;52;559;4448
2008-01-29;5416;0;79;138;149;53;554;4443
2008-01-30;5428;0;82;139;149;54;555;4449
2008-01-31;5471;0;85;139;149;55;561;4482
2008-02-01;5497;0;85;140;149;55;562;4506
2008-02-04;5482;0;87;139;149;55;559;4493
2008-02-05;5480;0;86;138;152;56;560;4488
2008-02-06;5472;0;84;140;152;58;565;4473
2008-02-07;5465;0;84;146;154;58;571;4452
2008-02-08;5460;0;86;142;154;59;571;4448
2008-02-11;5465;0;86;142;154;59;579;4445
2008-02-12;5488;0;83;142;154;59;581;4469
2008-02-13;5487;0;81;141;154;59;581;4471
2008-02-14;5503;0;80;146;154;59;576;4488
2008-02-15;5497;0;78;138;154;59;578;4490
2008-02-18;5495;0;79;138;154;60;578;4486
2008-02-19;5480;0;79;136;154;60;574;4477
2008-02-20;5484;0;79;138;154;62;578;4473
2008-02-21;5482;0;81;139;154;63;568;4477
2008-02-22;5488;0;82;138;154;63;568;4483
2008-02-25;5479;0;84;137;154;64;567;4473
2008-02-26;5501;0;85;137;154;64;564;4497
2008-02-27;5470;0;86;142;154;64;568;4456
2008-02-28;5432;0;87;138;154;63;556;4434
2008-02-29;5424;0;88;134;156;64;559;4423
2008-03-03;5418;0;88;135;156;64;556;4419
2008-03-04;5393;0;85;135;156;64;539;4414
2008-03-05;5398;0;82;135;156;64;547;4414
2008-03-06;5400;0;81;135;156;62;555;4411
2008-03-07;5411;0;82;135;156;64;555;4419
2008-03-10;5417;0;82;137;156;65;555;4422
2008-03-11;5401;0;78;137;156;65;554;4411
2008-03-12;5399;0;75;135;162;65;556;4406
2008-03-13;5414;0;73;135;161;65;561;4419
2008-03-14;5406;0;72;135;161;65;561;4412
2008-03-17;5404;0;72;137;161;65;563;4406
2008-03-18;5388;0;73;137;161;65;564;4388
2008-03-19;5377;0;73;136;162;65;569;4372
2008-03-25;5387;0;74;133;163;65;581;4371
2008-03-26;5425;0;78;134;164;65;580;4404
2008-03-27;5405;0;80;133;164;65;572;4391
2008-03-28;5412;0;81;133;164;65;576;4393
2008-03-31;5375;0;82;139;167;65;578;4344
2008-04-01;5381;0;81;139;166;65;574;4356
2008-04-03;5344;0;80;136;167;65;568;4328
2008-04-04;5381;0;80;136;167;65;572;4361
2008-04-07;5391;0;79;137;168;65;577;4365
2008-04-08;5432;0;77;138;168;65;578;4406
2008-04-09;5444;0;74;140;168;65;589;4408
2008-04-10;5450;0;73;140;168;66;576;4427
2008-04-11;5467;0;71;140;170;66;577;4443
2008-04-14;5454;0;72;140;170;66;574;4432
2008-04-15;5493;0;72;140;170;67;579;4465
2008-04-16;5481;0;74;144;171;67;575;4450
2008-04-17;5509;0;75;143;170;68;581;4472
2008-04-18;5525;0;75;146;171;68;583;4482
2008-04-21;5530;0;76;145;167;69;575;4498
2008-04-22;5539;0;77;141;167;69;573;4512
2008-04-23;5517;0;78;141;167;69;576;4486
2008-04-24;5539;0;78;136;167;69;577;4512
2008-04-25;5551;0;80;141;167;70;454;4639
2008-04-28;5619;0;81;142;201;69;459;4667
2008-04-29;5656;0;82;142;201;69;460;4702
2008-04-30;5657;0;81;142;201;69;466;4698
2008-05-02;5665;0;84;143;201;69;467;4701
2008-05-05;5646;0;83;142;201;69;478;4673
2008-05-06;5625;0;81;142;200;70;479;4653
2008-05-07;5610;0;79;150;200;69;480;4632
2008-05-08;5621;0;78;150;200;71;479;4643
2008-05-09;5630;0;79;154;200;70;479;4648
2008-05-12;5613;0;75;155;200;71;481;4631
2008-05-13;5626;0;74;154;201;71;485;4641
2008-05-14;5663;0;72;154;201;71;498;4667
2008-05-15;5648;0;70;154;201;71;491;4661
2008-05-16;5669;0;70;153;207;71;495;4673
2008-05-19;5640;0;71;149;209;71;494;4646
2008-05-20;5619;0;72;149;209;72;494;4623
2008-05-21;5626;0;73;149;210;73;494;4627
2008-05-22;5654;0;73;150;210;73;509;4639
2008-05-23;5666;0;75;147;211;73;514;4646
2008-05-26;5676;0;77;147;211;73;513;4655
2008-05-27;5700;0;77;149;211;75;515;4673
2008-05-28;5681;0;78;148;211;75;503;4666
2008-05-29;5706;0;80;149;212;76;494;4695
2008-05-30;5711;0;80;150;211;78;486;4706
2008-06-02;5737;0;81;163;211;77;495;4710
2008-06-03;5725;0;79;165;211;77;496;4697
2008-06-04;5708;0;77;163;212;78;495;4683
2008-06-05;5731;0;77;173;212;78;497;4694
2008-06-06;5740;0;78;175;212;78;493;4704
2008-06-09;5743;0;78;176;212;78;496;4703
2008-06-10;5733;0;74;176;212;79;498;4694
2008-06-11;5747;0;72;177;213;79;498;4708
2008-06-12;5772;0;71;179;213;79;502;4728
2008-06-13;5806;0;70;179;213;79;502;4763
2008-06-17;5822;0;70;185;212;79;503;4773
2008-06-18;5815;0;72;186;212;78;500;4767
2008-06-19;5839;0;73;203;211;86;492;4774
2008-06-20;5848;0;74;203;211;87;494;4779
2008-06-23;5832;0;75;203;211;85;498;4760
2008-06-24;5825;0;76;204;211;85;496;4753
2008-06-25;5826;0;77;204;212;85;500;4748
2008-06-26;5835;0;78;203;212;86;500;4756
