Fecha;Pases y Leliq;Otros;Compras de divisas;Intereses;Financiamiento del Tesoro;Total
2021-04-23;-2578662,03789979;-133033,210759828;-508123,302614885;1746634,45829925;2533129,09297525;1059945
2021-04-26;-2568798,65129472;-132926,880426058;-510675,601614885;1749332,04541529;2541436,08792037;1078367
2021-04-27;-2592812,86866964;-133158,394446068;-503009,998614885;1759356,12844009;2543402,1332905;1073777
2021-04-28;-2645959,36856463;-133460,625010368;-502972,366214885;1761185,08444666;2602431,27534322;1081224
2021-04-29;-2736694,32383092;-133521,982212278;-502898,340014885;1768405,95018965;2602511,69586843;997803
2021-04-30;-2813333,28472402;-135331,722982698;-512167,478614885;1770132,61724401;2651837,86907759;961138
2021-05-03;-2701449,45303584;-136359,945230038;-541998,006614886;1772688,34617274;2692037,05870802;1084918
2021-05-04;-2692930,31825021;-136941,312641188;-527205,894614885;1784501,48443948;2692672,0410668;1120096
2021-05-05;-2706036,89936022;-138941,046884178;-515646,619614885;1786625,32245603;2695448,24340325;1121449
2021-05-06;-2728600,98726955;-141980,656850548;-503078,759614885;1794097,77546981;2706457,62826517;1126895
2021-05-07;-2728854,16370454;-145747,169335888;-494277,594414886;1796088,7411239;2653197,18633141;1080407
2021-05-10;-2743572,94086953;-146868,737396428;-481184,487414885;1798103,97303876;2667122,19264208;1093600
2021-05-11;-2724977,54294962;-146950,097127678;-469022,673914885;1809339,08307142;2667653,23092076;1136042
2021-05-12;-2754115,57075457;-147979,418477138;-447597,608514885;1811484,95647662;2667936,64126997;1129729
2021-05-13;-2770338,41323357;-147875,905324428;-437382,552714886;1819870,17540646;2673172,69586642;1137446
2021-05-14;-2827741,25063857;-147934,838346818;-424358,012714885;1821874,25099603;2694786,85070424;1116627
2021-05-17;-2887995,05584358;-148315,238170168;-405965,010714885;1824070,10020876;2694771,20451987;1076566
2021-05-18;-2888073,3217474;-148210,233685788;-393363,595214885;1832640,29966912;2694485,85097896;1097479
2021-05-19;-2874088,27525235;-148340,687116368;-395266,635214886;1835046,46464946;2698761,13293414;1116112
2021-05-20;-2895648,46927065;-149583,881839478;-390265,969314886;1841977,73634221;2698920,5840828;1105400
2021-05-21;-2967467,49646062;-151244,211056028;-385642,282814885;1844367,87048683;2754839,1198447;1094853
2021-05-26;-2821729,79115983;-153338,818802788;-372273,376314886;1859954,45758312;2755761,52869438;1268374
2021-05-27;-2842326,91370361;-154889,206577868;-370383,101314885;1870885,14337593;2751656,07822043;1254942
2021-05-28;-2817655,98513859;-156140,432420298;-362315,283114886;1874023,83200117;2688558,8686726;1226471
2021-05-31;-2941514,79318972;-157368,440682088;-362269,033114886;1874652,36653565;2694719,90045104;1108220
2021-06-01;-2989027,8699895;-156659,295350798;-358276,172114885;1883991,01088627;2696348,32656891;1076376
2021-06-02;-2813541,18206944;-157141,148209218;-358191,632114885;1888761,02790491;2695742,93448863;1255630
2021-06-03;-2857669,60886101;-157212,572778358;-351982,137114885;1898161,35116027;2695558,96759398;1226856
2021-06-04;-2881237,75509597;-157868,669440918;-351982,137114885;1900081,75418728;2691354,80746449;1200348
2021-06-07;-2833789,69268101;-159937,411088838;-347883,859914885;1902140,39967016;2684351,56401457;1244881
2021-06-08;-2914784,30161002;-160004,443981658;-341033,638914886;1912203,71195877;2695265,67254779;1191647
2021-06-09;-2938670,33949998;-160299,648108588;-338618,078914886;1915548,02478569;2758968,04173776;1236928
2021-06-10;-2925325,93828252;-171387,507635058;-338603,813914886;1923685,69466267;2759930,56516979;1248299
2021-06-11;-2822967,44896243;-159411,066950108;-333685,592914885;1925780,55727206;2597200,55155536;1206917
2021-06-14;-2776563,93326272;-159394,848708448;-341784,159914885;1927709,15901783;2614650,78286822;1264617
2021-06-15;-2746233,27578261;-159062,532146708;-339421,215914886;1936204,71094424;2616531,31289996;1308019
2021-06-16;-2764991,50701753;-159462,845389888;-331100,329914886;1939419,22967643;2616767,45264587;1300632
2021-06-17;-2753296,91255842;-159642,027647428;-331018,307914886;1946308,70658326;2608944,54153747;1311296
2021-06-18;-2721236,6427583;-161006,374229808;-329232,402914885;1948143,71533176;2595350,70457123;1332019
2021-06-22;-2584713,6240723;-162763,184362118;-325440,645014886;1958598,68235178;2597487,77109752;1483169
2021-06-23;-2664151,99388717;-163676,282494178;-325440,645014886;1961696,65631041;2598895,26508582;1407323
2021-06-24;-2652722,24304229;-165804,256797638;-322602,975014885;1971003,82406451;2600447,6507903;1430322
2021-06-25;-2673753,81501221;-167839,281247978;-322526,511014886;1972847,60820643;2652195,99906864;1460924
2021-06-28;-2816248,8586822;-171098,454363768;-322526,641014886;1973087,65245935;2657157,3016015;1320371
2021-06-29;-2864878,71290722;-174022,932958538;-322439,113014886;1983157,02848941;2697612,73039123;1319429
2021-06-30;-2927058,47555691;-183305,371007248;-313010,783014885;1986573,83280319;2763380,79677585;1326580
2021-07-01;-2863698,89224635;-185700,342753728;-310302,103014886;1998566,18560993;2768237,15240503;1407102
2021-07-02;-2922852,53871131;-190422,653475808;-291987,055014885;2000293,35408147;2765882,89312053;1360914
2021-07-05;-2938499,62947128;-192433,113129978;-290980,315014886;2001663,64251768;2773694,41509846;1353445
2021-07-06;-2979677,64418765;-194747,540574978;-285912,791514885;2011999,86458718;2849831,11169033;1401493
2021-07-07;-2954707,62636259;-199603,255742708;-296382,199514885;2015509,02933204;2864384,05228814;1429200
2021-07-08;-2982839,8914886;-202560,771095828;-296199,858514885;2025419,88492036;2817771,63617895;1361591
2021-07-12;-2828525,13760351;-205581,898131688;-277534,068714886;2029999,55381171;2848711,55063837;1567070
2021-07-13;-2889723,50109736;-207453,173086818;-257377,711714885;2038357,13032582;2849448,25557324;1533251
2021-07-14;-2856749,78471228;-207585,193118668;-256321,671514886;2041653,28910502;2850134,36024081;1571131
2021-07-15;-2835806,14986016;-208509,023962148;-258203,535514886;2049770,26044047;2874745,44889672;1621997
2021-07-16;-3018707,97765016;-209913,912305798;-256684,638314885;2049865,24177806;2875142,28649278;1439701
2021-07-19;-2962912,08912012;-211642,809160788;-250497,777314885;2052513,48045403;2876470,19514176;1503931
2021-07-20;-2972090,31024162;-214569,477344738;-247887,255314885;2061259,12286542;2877290,92003582;1504003
2021-07-21;-2997481,41426162;-218307,903435318;-244678,467314885;2064193,00997614;2879139,77503568;1482865
2021-07-22;-2978879,84398952;-223227,633744198;-244396,756314886;2073660,49639249;2921279,73765611;1548436
2021-07-23;-3036504,37474956;-226329,757511918;-242612,986314885;2075429,09024202;2922435,02833434;1492417
2021-07-26;-3070453,19208458;-231668,368734878;-292613,466314885;2077821,26558165;2975191,76155269;1458278
2021-07-27;-3137431,93004697;-236022,258854908;-299327,762814886;2088313,7279772;2977072,22373956;1392604
2021-07-28;-3163501,66934701;-241711,763155158;-307686,677814886;2091368,58808609;2977029,52223096;1355498
2021-07-29;-3116084,3638419;-247276,013681728;-314531,419814885;2101496,34768109;2977152,44965742;1400757
2021-07-30;-3140533,60574207;-252100,790724398;-325644,525814886;2103892,82480983;2988487,09747152;1374101
2021-08-02;-3012748,14998199;-257251,492546138;-365547,755814885;2106535,64921042;3069074,74913259;1540063
2021-08-03;-2957627,8982905;-262356,881012538;-358936,934814885;2119354,93850366;3067052,77561426;1607486
2021-08-04;-2965147,9817605;-268397,284467918;-354579,584814886;2122257,59890954;3057019,25213376;1591152
2021-08-05;-3072558,12247424;-274218,920538768;-354579,584814886;2131936,90957694;3132801,71825095;1563382
2021-08-06;-3143493,43709925;-277737,477398358;-354579,584814886;2134340,76881105;3183862,73050144;1542393
2021-08-09;-3158810,83004931;-280321,494949558;-354579,584814886;2136494,6118981;3190095,29791565;1532878
2021-08-10;-3167881,15640298;-282718,809732338;-354492,925014885;2145000,80466489;3190967,08648531;1530875
2021-08-11;-3182199,3626172;-284275,771839178;-354455,489014886;2147924,21939451;3228265,40407675;1555259
2021-08-12;-3211656,68218177;-286341,347678108;-353408,834014885;2155903,68965912;3228696,17421564;1533193
2021-08-13;-3231862,26056677;-288999,945160998;-348457,149014885;2158741,92665642;3231603,42808623;1521026
2021-08-17;-3178719,60483149;-290330,656961098;-348457,149014885;2169439,75491378;3229001,65589369;1580934
2021-08-18;-3182280,70353663;-290492,804093988;-345880,024014885;2172435,89303465;3230735,63861085;1584518
2021-08-19;-3207197,49407728;-291712,847357388;-341097,964014885;2181837,38242574;3223872,92302381;1565702
2021-08-20;-3116308,46570733;-291825,829356638;-338256,520014886;2184905,18858562;3129410,62649323;1567925
2021-08-23;-3358020,893044;-294685,027529958;-344078,412614885;2185197,32856676;3199461,00462208;1387874
2021-08-24;-3314713,54335014;-296462,798378268;-343403,203614886;2197925,25098411;3201133,29435918;1444479
2021-08-25;-3316615,20883515;-299065,369724128;-343403,663614886;2200933,41489884;3202183,82727532;1444033
2021-08-26;-3294429,29205207;-301556,850559268;-358474,618614885;2211073,94902713;3202955,81219909;1459569
2021-08-27;-3266157,48621209;-303890,923956468;-358475,543614885;2213154,23830697;3204062,71547647;1488693
2021-08-30;-3302454,95133635;-305684,657249548;-364241,193614886;2215033,00040891;3205886,80179187;1448539
2021-08-31;-3307856,72025344;-310272,485054708;-377728,669214886;2228461,38944868;3225251,48507435;1457855
2021-09-01;-3216031,51605739;-313108,191828318;-386435,839214885;2231541,7817949;3225013,76530569;1540980
2021-09-02;-3194308,44555721;-316269,915906728;-393920,594214885;2243290,88852753;3231680,06715129;1570472
2021-09-03;-3284276,15657222;-320417,378964688;-393922,744214886;2245413,1982371;3289530,08151469;1536327
2021-09-06;-3309418,45680726;-323917,841833968;-399825,446714885;2247353,10599664;3282329,63935947;1496521
2021-09-07;-3304628,83156294;-327184,702458098;-408920,114714885;2257867,87758994;3291544,77114598;1508679
2021-09-08;-3333020,44801295;-330126,345423468;-418590,100714886;2260861,94759708;3371826,94655422;1550952
2021-09-09;-3317010,3150796;-334260,426749188;-427793,659714886;2269824,61975295;3372879,78179072;1563640
2021-09-10;-3316939,47814963;-337401,399820518;-427058,169714886;2272570,8852814;3371802,16240363;1562974
2021-09-13;-3364300,0875647;-332595,200097818;-425533,045714886;2274835,3336757;3364483,9997017;1516891
2021-09-14;-3426130,80759098;-334798,394978848;-436073,690714885;2283268,12284344;3365301,77044127;1451567
2021-09-15;-3438098,24291791;-338051,519584698;-434548,058714885;2286410,72043216;3425887,10078533;1501600
2021-09-16;-3461621,80773038;-338956,697496358;-434548,078714886;2295709,49984138;3419399,08410024;1479982
2021-09-17;-3395446,12263041;-339991,394080398;-448824,631114886;2298319,74539417;3421106,40243152;1535164
2021-09-20;-3431724,25062045;-343122,955792428;-37791,3349036355;2300893,00487496;2978254,53644155;1466509
2021-09-21;-3442938,50971166;-345452,553118518;-41625,2674036355;2313132,54654833;2979747,78368548;1462864
2021-09-22;-3475633,82197584;-348023,002807908;-41708,3564036355;2316318,29681222;3030672,88437516;1481626
2021-09-23;-3427138,52131667;-349827,284316068;-41708,5164036355;2325720,63334578;3031763,68869059;1538810
2021-09-24;-3414608,25547668;-352680,322278078;-41337,2180036355;2327986,91242487;3032894,88333352;1552256
2021-09-27;-3440958,28164175;-356703,024129858;-40331,5537036355;2330816,30655221;3041181,55292303;1534005
2021-09-28;-3429286,71418079;-360112,122431658;-49836,2437036355;2343860,65243215;3050912,42788393;1555538
2021-09-29;-3439503,41090581;-365564,248349458;-56353,9737036355;2347224,05029506;3049591,58266384;1535394
2021-09-30;-3409144,95496579;-372401,262971198;-75998,4931036355;2358596,11543238;3030308,59560824;1531360
2021-10-01;-3392716,86575777;-382625,467664628;-81779,4181036355;2360780,11990495;3030402,63162108;1534061
2021-10-04;-3452748,54034278;-389121,918604278;-87195,1685036355;2363815,20649524;3193330,42095545;1628080
2021-10-05;-3406272,5499807;-394869,633689808;-97583,4685036355;2374772,95709913;3189730,69507501;1665778
2021-10-06;-3414146,81810074;-402053,499309078;-87603,4705036355;2377863,88487385;3189893,9030396;1663954
2021-10-07;-3471640,61517369;-406419,059342608;-80579,0305036355;2386547,16181158;3081589,54320835;1509498
2021-10-12;-3203817,17755776;-407011,868658308;-91679,9515036355;2405216,52458751;3103386,47313219;1806094
2021-10-13;-3253173,02716778;-409906,998535278;-79489,7316701155;2408500,9516726;3104191,80570057;1770123
2021-10-14;-3289852,14838779;-411839,113882288;-68816,2341701155;2417253,68122619;3122534,815214;1769281
2021-10-15;-3463341,40978782;-413606,315123088;-65692,0641701155;2417436,81250439;3193457,97657663;1668255
2021-10-18;-3588341,04354294;-414299,837720568;-54027,8391701155;2417813,93782547;3153440,78260815;1514586
2021-10-19;-3471116,11262162;-414638,855356638;-47723,2821701155;2433835,12331204;3149318,12683633;1649675
2021-10-20;-3526181,76860165;-416025,092871518;-47668,6506701155;2437161,018693;3150371,49345028;1597657
2021-10-21;-3568627,99535676;-417295,160680828;-47469,9306701155;2445719,06842988;3151633,01827782;1563959
2021-10-22;-3576577,47305681;-419974,320265448;-47019,7030701155;2447497,13394252;3152738,36244985;1556664
2021-10-25;-3627155,47834185;-421622,024735028;-44632,2830701155;2449319,06110599;3153640,725041;1509550
2021-10-26;-3622032,94009183;-422719,562196338;-42542,6130701155;2462959,25672963;3155144,85862865;1530809
2021-10-27;-3514795,8851669;-427095,368955698;-42483,4130701155;2466724,33380479;3157715,33338792;1640065
2021-10-28;-3573711,34191314;-431111,395655398;-46816,3970701155;2474557,76089392;3252604,37374473;1675523
2021-10-29;-3654947,04019417;-435337,052951488;-76615,1817701155;2476628,13311732;3290583,14179845;1600312
2021-11-01;-3628010,03508323;-438894,711182698;-78780,0317701155;2478970,95083043;3288232,82720561;1621519
2021-11-02;-3636162,85356323;-427912,260502478;-83020,8287701155;2490307,29834708;3283295,64448874;1626507
2021-11-03;-3687503,01174325;-434206,449385768;-91862,5237701155;2493469,22973952;3379972,75515961;1659870
2021-11-04;-3656778,89401897;-440786,027646688;-99833,1017701155;2506346,29061637;3380057,7328194;1689006
2021-11-05;-3716123,18802398;-447630,060198598;-79156,9067701155;2508837,48155441;3381057,67343828;1646985
2021-11-08;-3660145,39725402;-455539,499378558;-79146,0585701155;2511503,3272089;3301171,62799379;1617844
2021-11-09;-3521737,02744114;-461669,678269028;-90299,9675701155;2525651,26221376;3311940,41106652;1763885
2021-11-10;-3467738,73532618;-470245,578454118;-108632,434570115;2529153,82181929;3364478,92653112;1847016
2021-11-11;-3379242,60729626;-475992,285174398;-112688,679570115;2537404,65578404;3365985,91625673;1935467
2021-11-12;-3392533,71423628;-481594,119380908;-142718,765570116;2540096,00259546;3368604,59659184;1891854
2021-11-15;-3465972,80825133;-492722,475344028;-146489,485570116;2542532,76529609;3420799,00386938;1858147
2021-11-16;-3551667,61162736;-505744,151218118;-141524,586070116;2557599,05919848;3420795,28971711;1779458
2021-11-17;-3548501,8130274;-512199,330869698;-141484,117070115;2560788,94501429;3423138,31595292;1781742
2021-11-18;-3639662,06964652;-505927,445656028;-149423,627070116;2569458,48713259;3423177,65524007;1697623
2021-11-19;-3682894,46019656;-506517,312767418;-155329,129470115;2572275,31734265;3423185,58509144;1650720
2021-11-23;-3524510,76774862;-506038,171986438;-153303,578670116;2587700,37588385;3334732,14252132;1738580
2021-11-24;-3520265,79912864;-508330,425921338;-140311,679670115;2590985,31050785;3332552,59421224;1754630
2021-11-25;-3478635,60982231;-509927,257998688;-140310,829670115;2598364,4608853;3335070,23660581;1804561
2021-11-26;-3586569,66515731;-509188,702510478;-145912,953670116;2601693,69357459;3415239,62776331;1775262
2021-11-29;-3635113,51366243;-508830,077323528;-153240,618670116;2602554,09193668;3419972,11771939;1725342
2021-11-30;-3638438,60647904;-507665,062196568;-166881,813670115;2615405,70866194;3424744,77368378;1727165
2021-12-01;-3512189,95586538;-510997,148148338;-166189,213670116;2618664,83156003;3424789,4861238;1854078
2021-12-02;-3475516,64877098;-514943,730591298;-173926,163170115;2630440,89247711;3424749,65005528;1890804
2021-12-03;-3537276,394636;-516976,753222678;-191338,307870116;2633244,68555938;3504647,77016941;1892301
2021-12-06;-3624805,47874603;-521197,285747888;-188536,855470115;2634876,81800532;3504830,80195871;1805168
2021-12-07;-3705871,89653823;-525548,551521138;-193549,145470116;2645457,09754611;3627967,49598337;1848455
2021-12-09;-3572168,14434077;-526641,846862438;-203367,174470116;2657254,50770132;3627987,657972;1983065
2021-12-10;-3587356,54411582;-528575,355182408;-205860,454470116;2660473,49582103;3628373,85794731;1967055
2021-12-13;-3576346,21141589;-528629,238319968;-205552,438870115;2663044,87023449;3628063,01837148;1980580
2021-12-14;-3559193,64612506;-528756,838313828;-205454,218870115;2679529,9961158;3628636,7071932;2014762
2021-12-15;-3678842,03081009;-530952,003968428;-204287,528870115;2679694,10528831;3522574,45836032;1788187
2021-12-16;-3694943,82924967;-531500,800105758;-204237,168870116;2689412,54913725;3653550,24908829;1912281
2021-12-17;-3705322,31402468;-533591,888175778;-204031,518870115;2692932,78828317;3754279,9327874;2004267
2021-12-20;-3823348,44555982;-534143,799791498;-203647,662870115;2695679,75072825;3850451,15749318;1984991
2021-12-21;-3826149,84249471;-534051,012203168;-203558,537370115;2709928,13601287;3850025,25605512;1996194
2021-12-22;-3918430,24809474;-533842,631418078;-203217,360870115;2711818,61301269;3850307,62737024;1906636
2021-12-23;-3895658,93053183;-535417,142186599;-202350,060870115;2718601,94024185;3995630,19334669;2080806
2021-12-27;-3905972,70008683;-536350,596671308;-199602,188870115;2727235,57430357;3995621,91132468;2080932
2021-12-28;-3871929,93305326;-539172,337146748;-199154,903870115;2744300,33007884;3995713,84399128;2129757
2021-12-29;-3877658,10455326;-539677,991830678;-203951,527870116;2747190,43815789;3996126,18609616;2122029
2021-12-30;-3951229,47971934;-542089,069449488;-215206,287870115;2760325,58414986;4193258,25288908;2245059
2022-01-03;-3620614,1121342;-544543,231887999;-214720,307870116;2766429,93540524;4127168,01648707;2513720,3
2022-01-04;-3702979,54136614;-548908,552876978;-214647,854870115;2777902,43003255;4130954,51908068;2442321
2022-01-05;-3605343,51404615;-554138,693681638;-212652,469870115;2781506,23410197;4132075,44349593;2541447
2022-01-06;-3239081,23079078;-555230,365821708;-212549,259870115;2792183,11526528;4132035,74121732;2917358
2022-01-07;-3810296,67909582;-556697,258546318;-204369,676870116;2792299,92103817;4132014,69347408;2352951
